Activity,Station_ID,Station Name,Gear,SRBC Method,Date,Time,Macrostemum,Count
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Oulimnius,3
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Drunella,5
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Diphetor,3
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Caecidotea,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Dolophilodes,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Baetis,6
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Epeorus,58
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Isoperla,2
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Paraleptophlebia,12
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Diplectrona,3
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Alloperla,3
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Taeniopteryx,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Ephemerella,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Haploperla,9
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Sweltsa,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Leuctra,21
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Amphinemura,3
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Pteronarcys,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Hydracarina,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Agapetus,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Ceratopsyche,1
Macros,2024,HARSN00.0-00001,D-Frame,BENT-004,5/30/2013,9:30,Acentrella,13
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Psephenus,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Tabanidae,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Physidae,6
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Crangonyx,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Oligochaeta,37
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Caecidotea,144
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Planorbidae,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Bezzia,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Stenelmis,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Leuctra,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Turbellaria,1
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Simulium,8
Macros,2025,CHARL00.0-00001,D-Frame,BENT-004,5/29/2013,13:00,Chironomidae,30
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Leuctra,17
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Chironomidae,109
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Chelifera,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Hexatoma,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Limnophila,3
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Oligochaeta,30
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Dytiscidae,4
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Nemouridae,13
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Eurylophella,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Gammarus,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Ceratopogonidae,6
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Capniidae,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Corduliidae,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Aeshnidae,2
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Oligostomis,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Lepidostoma,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Amphinemura,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Hydrophilidae,1
Macros,2026,ROCK000.0-00001,D-Frame,BENT-004,6/17/2013,11:00,Cheumatopsyche,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Chironomidae,27
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Hemerodromia,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Simulium,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Hexatoma,2
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Polycentropus,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Epeorus,8
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Ephemera,6
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Ephemerella,2
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Baetis,7
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Acentrella,2
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Hydracarina,3
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Psephenus,14
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Paraleptophlebia,50
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Agapetus,2
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Leuctra,69
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Optioservus,5
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Ectopria,2
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Acroneuria,6
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Diplectrona,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Dolophilodes,11
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Stenacron,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Boyeria,1
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Leucrocuta,3
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Oulimnius,6
Macros,2028,BABB000.0-00002,D-Frame,BENT-004,5/30/2013,14:00,Haploperla,3
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Drunella,21
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Peltoperlidae,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Amphinemura,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Leuctra,3
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Sweltsa,3
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Epeorus,25
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Ephemerella,5
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Oligochaeta,6
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Perlidae,2
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Paraleptophlebia,19
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Atherix,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Baetis,46
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Pteronarcys,4
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Agapetus,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Roederiodes,2
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Glossosoma,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Hexatoma,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Chironomidae,72
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Optioservus,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Polycentropus,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Diplectrona,3
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Oulimnius,3
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Hydropsychidae,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Cinygmula,1
Macros,2029,DIXIE00.0-00001,D-Frame,BENT-004,6/17/2013,13:00,Neoplasta,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Serratella,11
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Ectopria,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Epeorus,8
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Probezzia,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Chironomidae,29
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Maccaffertium,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Oulimnius,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Hexatoma,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Acentrella,3
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Baetis,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Drunella,49
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Cambarus,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Ephemera,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Agnetina,8
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Paraleptophlebia,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Ephemerella,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Glossosoma,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Acroneuria,5
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Leuctra,11
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Alloperla,3
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Isonychia,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Antocha,8
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Paragnetina,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Agapetus,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Optioservus,12
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Ceratopsyche,23
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Cheumatopsyche,12
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Psilotreta,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Dolophilodes,27
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Rhyacophila,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Neophylax,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Nigronia,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/20/2013,10:45,Pteronarcys,3
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Leuctra,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Isogenoides,6
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Hexatoma,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Chironomidae,10
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Optioservus,6
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Nigronia,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Lanthus,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Neophylax,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Rhyacophila,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Dolophilodes,36
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Cheumatopsyche,67
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Isonychia,6
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Pteronarcys,5
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Baetis,6
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Paragnetina,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Agnetina,11
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Acroneuria,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Paraleptophlebia,13
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Stenacron,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Rhithrogena,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Maccaffertium,16
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Ephemera,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Ephemerella,6
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/17/2013,11:45,Ceratopsyche,20
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Simulium,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Dolophilodes,3
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Agnetina,10
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Paragnetina,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Acroneuria,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Leuctra,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Alloperla,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Paraleptophlebia,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Maccaffertium,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Chelifera,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Epeorus,26
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Ephemerella,12
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Isoperla,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Ephemera,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Antocha,11
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Rhyacophila,5
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Leucrocuta,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Cheumatopsyche,38
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Acentrella,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Hexatoma,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Serratella,5
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Ceratopsyche,50
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Drunella,28
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Pteronarcys,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Neophylax,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Polycentropus,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Nigronia,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Optioservus,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Psephenus,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Oulimnius,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Cambarus,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Chironomidae,15
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,6/16/2014,13:30,Agapetus,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Leucrocuta,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Ephemera,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Maccaffertium,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Paraleptophlebia,15
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Optioservus,7
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Cinygmula,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Baetis,10
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Oligochaeta,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Hexatoma,3
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Antocha,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Chironomidae,20
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Agnetina,30
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Epeorus,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Polycentropus,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Oulimnius,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Pteronarcys,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Paragnetina,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Hydropsyche,4
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Ceratopsyche,37
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Psilotreta,7
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Brachycentrus,45
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Nigronia,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Isogenoides,17
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Rhyacophila,12
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Dolophilodes,22
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Cheumatopsyche,24
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Acroneuria,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Leuctra,2
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Isonychia,1
Macros,1811,PINE077.1-4177,D-Frame,BENT-004,9/23/2014,9:30,Glossosoma,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Acroneuria,3
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Agnetina,2
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Ancylidae,4
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Antocha,2
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Argia,4
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Baetis,5
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Ceratopsyche,5
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Cheumatopsyche,39
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Chimarra,11
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Chironomidae,5
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Corydalus,3
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Drunella,19
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Epeorus,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Ephemerella,2
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Helicopsyche,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Hemerodromia,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Heptagenia,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Hydropsyche,4
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Isonychia,6
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Leucrocuta,3
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Maccaffertium,50
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Macrostemum,5
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Optioservus,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Perlesta,4
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Polycentropus,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Promoresia,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Psephenus,10
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Psychomyia,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Rhyacophila,1
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Sphaeriidae,9
Macros,72,PINE001.1-4177,D-Frame,BENT-004,5/28/2015,15:00,Stenelmis,19
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Acroneuria,5
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Antocha,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Argia,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Ceratopsyche,6
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Cheumatopsyche,5
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Chimarra,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Chironomidae,31
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Clinocera,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Corydalus,3
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Drunella,38
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Epeorus,4
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Isonychia,65
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Leucrocuta,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Maccaffertium,44
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Oligochaeta,2
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Optioservus,2
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Orconectes,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Prosimulium,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Psephenus,5
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,4/30/2015,10:00,Stenacron,2
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Agnetina,3
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Antocha,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Baetis,31
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Chelifera,2
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Cheumatopsyche,2
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Chironomidae,22
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Cinygmula,21
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Dolophilodes,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,4/29/2015,16:00,Drunella,1
